id,comercioId,banderaId,banderaDescripcion,comercioRazonSocial,provincia,localidad,direccion,lat,lng,sucursalNombre,sucursalTipo
2-1-171,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-S,San Justo,9 De Julio 2530,-30.78491,-60.58548,SAN JUSTO,Supermercado
2-1-172,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Rincon de los Sauces,Belgrano 1419,-37.3954,-68.92305999999999,RINCON DE LOS SAUCES 2,Supermercado
2-1-173,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Junin,Bernardino Rivadavia 199,-34.59004,-60.9481,JUNIN 2,Supermercado
2-1-175,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-R,San Carlos de Bariloche,Av. Bustillo Km 13 12974,-41.1015,-71.44459,BARILOCHE 5,Supermercado
2-1-177,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Villa la Angostura,El Chilco 83,-40.75889,-71.64819,V.LA ANGOSTURA 2,Supermercado
2-1-179,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Rada Tilly,Luque 1200,-45.92969,-67.57155,RADA TILLY,Supermercado
2-1-181,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Playa Union,Cacique Nahuelpan 1071,-43.31881,-65.04949,PLAYA UNION,Supermercado
2-1-182,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Plottier,San Martin 507,-38.94792,-68.22579,PLOTTIER,Supermercado
2-1-183,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Rio Gallegos,Juan Jose Paso 1475,-51.63847,-69.21996999999999,RIO GALLEGOS 6,Supermercado
2-1-184,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Piedra Buena,Av. 21 De Noviembre 600,-49.98665,-68.92483,PIEDRA BUENA,Supermercado
2-1-185,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Azul,Monseñor Caneva 560,-36.78374,-59.85291,AZUL,Supermercado
2-1-186,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Pico Truncado,20 De Noviembre 451,-46.80191,-67.94655,PICO TRUNCADO 2,Supermercado
2-1-187,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-L,Eduardo Castex,Av. Independencia 2575,-35.91227,-64.28585,CASTEX 2,Supermercado
2-1-188,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-R,Catriel,Ing. Eduardo Garro 538,-37.88435,-67.79885999999999,CATRIEL 2,Supermercado
2-1-189,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Esquel,Av. Holdich 424,-42.91426,-71.29899,ESQUEL 3,Supermercado
2-1-192,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,San Julian,Darwin 2371,-49.30339,-67.7518,SAN JULIAN,Supermercado
2-1-195,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-R,General Roca,Evita 2475,-39.0131,-67.59881999999999,GENERAL ROCA 4,Supermercado
2-1-196,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-L,General Pico,Calle 9 51,-35.66545,-63.76631999999999,STELLA MARIS,Supermercado
2-1-197,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Gobernador Gregores,San Martin 680,-48.75044000000001,-70.24761,GOBERNADOR GREGORES,Supermercado
2-1-198,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Rio Gallegos,Corrientes 1308,-51.62891,-69.23756,RIO GALLEGOS 7,Supermercado
2-1-199,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Rio Gallegos,Liniers 990,-51.63544,-69.20936,RIO GALLEGOS 8,Supermercado
2-1-200,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Rio Gallegos,Estrada 108,-51.61964,-69.22224,RIO GALLEGOS 9,Supermercado
2-1-201,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Mercedes,Calle 40 937,-34.64359,-59.43586,MERCEDES,Supermercado
2-1-202,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-L,Santa Rosa,Pilcomayo 1551,-36.60009,-64.30213,SANTA ROSA V,Supermercado
2-1-203,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Trenque Lauquen,Simini 836,-35.97869,-62.7417,TRENQUE LAUQUEN 3,Supermercado
2-1-204,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,28 de Noviembre,Ruta Nacional 40 Km 389,-51.57563,-72.21356,28 DE NOVIEMBRE 2,Supermercado
2-1-205,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Rio Gallegos,Pablo Neruda 451,-51.61293,-69.24545,RIO GALLEGOS 10,Supermercado
2-1-206,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-W,Goya,Av. Primeros Consejales 256,-29.12974,-59.26095,GOYA,Supermercado
2-1-207,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Gaiman,Martin Miguel De Guemes 616,-43.30021,-65.4914,GAIMAN,Supermercado
2-1-208,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-R,Las Grutas,Punta Villarino 845,-40.79454000000001,-65.07588,LAS GRUTAS,Supermercado
2-1-211,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Tolhuin,Constitucion Nacional 1146,-54.50131999999999,-67.20551,TOLHUIN,Supermercado
2-1-212,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Q,San Martin de los Andes,Ruta 40 Km 2216.6 0,-40.14351,-71.30282,SAN MARTIN DE LOS ANDES II,Supermercado
2-1-213,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Centenario,Avenida Del Libertador 75,-38.82733,-68.14441,CENTENARIO,Supermercado
2-1-214,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Perito Moreno,Hipolito Irigoyen 2371,-46.58337,-70.93723,PERITO MORENO,Supermercado
2-1-215,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-R,Rio Colorado,9 De Julio 746,-38.98832,-64.09719,RIO COLORADO,Supermercado
2-1-216,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-R,Choele Choel,Hector Gil 64,-39.29873,-65.64801999999999,CHOELE CHOEL,Supermercado
2-1-217,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Caleta Olivia,Tierra Del Fuego 1886,-46.44042,-67.54673000000001,CALETA OLIVIA 3,Supermercado
2-1-218,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Comodoro Rivadavia,Italo Delloro 1781,-45.79548,-67.43295,COMODORO RIVADAVIA KM8,Supermercado
2-1-221,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-X,Morteros,Bv 9 De Julio 2339,-30.72523,-62.00968,MORTEROS,Supermercado
2-1-257,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-U,Lago Puelo,Ruta Provincial 16 Km 11 0,-42.06011,-71.60036,LAGO PUELO,Supermercado
2-1-259,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Cutral Co,Miguel Eguinoa 1802,-38.94958,-69.21606,CUTRAL CO,Supermercado
2-1-260,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,9 de Julio,Agustin Alvarez 261,-35.4569,-60.89051,9 DE JULIO,Supermercado
2-1-263,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Z,Puerto Santa Cruz,San Martin 135,-50.01614,-68.5193,PUERTO SANTA CRUZ,Supermercado
2-1-264,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-X,Marcos Juares,Bv. Lardizabal 250,-32.7,-62.09501,MARCOS JUAREZ,Supermercado
2-1-265,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-R,Cinco Saltos,Ameghino 1097,-38.82896,-68.07058,CINCO SALTOS,Supermercado
2-1-266,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Aguada San Roque,Calle Nro. 12 1185,-38.3531,-68.7925,ANELO,Supermercado
2-1-351,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-X,Arroyito,Espacio Cultural Lafaye 640,-31.42026,-63.06375,ARROYITO,Supermercado
2-2-225,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Neuquen,Av. San Juan 51,-38.94616,-68.05816999999999,TOPSY 01,Supermercado
2-2-226,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Neuquen,Alte. Brown 140,-38.95351,-68.0624,TOPSY 02,Supermercado
2-2-228,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Cutral Co,C.H.Rodriguez 345,-38.93445,-69.23304,TOPSY 04,Supermercado
2-2-229,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Neuquen,Godoy 517,-38.94971,-68.11743,TOPSY 05,Supermercado
2-2-230,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Zapala,Avellaneda 99,-38.90739,-70.06733,TOPSY 06,Supermercado
2-2-232,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Neuquen,Av. Alascoaga Y Fava 0,-38.969,-68.05966,TOPSY 08,Supermercado
2-2-233,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Neuquen,Belgrano 1154,-38.95083,-68.07539,TOPSY 09,Supermercado
2-2-234,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Plottier,Buenos Aires 179,-38.9571,-68.22889,TOPSY 10,Supermercado
2-2-235,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Neuquen,Alderete 1985,-38.95093,-68.03064,TOPSY 11,Autoservicio
2-2-236,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Neuquen,Godoy 1450,-38.93856,-68.11734,TOPSY 13,Supermercado
2-2-237,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Neuquen,Las Orquideas 100,-38.93301,-68.074,TOPSY 14,Supermercado
2-2-238,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-R,Cipolletti,Av. Alem 336,-38.93567,-67.99613000000001,TOPSY 15,Supermercado
2-2-239,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Neuquen,Av. Del Trabajador 3115,-38.94441,-68.1023,TOPSY 16,Supermercado
2-2-240,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Neuquen,Belgrano 2186,-38.95066,-68.08955,TOPSY 17,Supermercado
2-2-241,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-R,General Roca,Tucuman 747,-39.02851,-67.57497,TOPSY 18,Supermercado
2-2-242,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-R,Cinco Saltos,General Roca 224,-38.82925,-68.06397,TOPSY 19,Supermercado
2-2-243,2,2,Topsy,S.A. Importadora y Exportadora de la Patagonia,AR-R,Cipolletti,Toschi 505,-38.94856,-67.99217,TOPSY 20,Autoservicio
2-3-246,2,3,Bomba,S.A. Importadora y Exportadora de la Patagonia,AR-R,Villa Regina,Mitre 267,-39.09875,-67.08708,BOMBA 05,Supermercado
2-3-247,2,3,Bomba,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Zapala,Afione 341,-38.89891,-70.07384,BOMBA 06,Supermercado
2-3-248,2,3,Bomba,S.A. Importadora y Exportadora de la Patagonia,AR-Q,Neuquen,Antartida Argentina 1830,-38.94731,-68.08461,BOMBA 07,Supermercado
20-1-1,20,1,LA AGRICOLA REGIONAL COOPERATIVA LIMITADA,La Agricola Regional Cooperativa Limitada,AR-E,Crespo,San Martin 1404,-32.032140000000005,-60.307578,Hipermercado LAR,Hipermercado
21-1-1,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Colon 1554,-38.0088383,-57.5419295,Colon,Hipermercado
21-1-10,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Peralta Ramos 1766,-38.0312389,-57.58796450000001,Peralta Ramos,Supermercado
21-1-11,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Juan B. Justo 750,-38.0350613,-57.55213539999999,Juan B. Justo,Hipermercado
21-1-13,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Rivadavia 2602,-38.0002989,-57.5500575,Cordoba,Supermercado
21-1-14,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Av. Jara 3560,-38.0020402,-57.5852835,Jara,Supermercado
21-1-15,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Belgrano 4150,-37.9932042,-57.5660764,Belgrano,Supermercado
21-1-16,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Rivadavia 2248,-38.0020818,-57.5462751,Rivadavia,Supermercado
21-1-17,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Saavedra 2602,-38.0146028,-57.5614816,Saavedra,Supermercado
21-1-18,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Libertad 5750,-37.9779232,-57.5761531,Libertad,Hipermercado
21-1-19,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Balcarce,Av Kelly 792,-37.8494919,-58.261301,Balcarce,Supermercado
21-1-2,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Independencia 3445,-38.0102945,-57.56657970000001,Pena,Supermercado
21-1-20,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Necochea,Av. 58 3752,-38.5609109,-58.7496625,Necochea,Hipermercado
21-1-21,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Juan B.Justo 6550,-37.9967229,-57.6028425,Regional,Hipermercado
21-1-22,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Miramar,Av.Mitre 1850,-38.2422279,-57.7947644,Miramar,Hipermercado
21-1-23,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Libertad 7388,-37.9694353,-57.59258670000001,180,Supermercado
21-1-24,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Balcarce 3902,-37.9879093,-57.55868340000001,Guido,Supermercado
21-1-26,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Estrada 5525,-37.9532482,-57.5532565,Estrada,Supermercado
21-1-27,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Agote 1925,-38.0408865,-57.57753929999999,39,Hipermercado
21-1-28,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Matheu 307,-38.0270803,-57.5395204,Matheu,Supermercado
21-1-3,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Independencia 4466,-38.0187183,-57.5730078,Pinitos,Supermercado
21-1-33,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Necochea,Av. 59 Nro 2815,-38.552896200000006,-58.74386679999999,Necochea 2,Autoservicio
21-1-34,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Pinamar,Rivadavia 220,-37.1121458,-56.8635215,Pinamar,Supermercado
21-1-4,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Luro 6701,-37.97759129999999,-57.5896802,Luro,Supermercado
21-1-5,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Colon 3350,-37.9997406,-57.5600652,Salta,Supermercado
21-1-6,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,La Rioja 1445,-37.9953049,-57.55143440000001,Rioja,Supermercado
21-1-7,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Talcahuano 346,-38.0254359,-57.5709071,Talcahuano,Supermercado
21-1-8,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Buenos Aires 2364,-38.0075428,-57.546432,Falucho,Supermercado
21-1-9,21,1,Toledo,Supermercados Toledo S.A.,AR-B,Mar Del Plata,Av.Constitucion 4386,-37.9688563,-57.5497341,Constitucion,Supermercado
23-1-6201,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Campana,Av. Mitre 852,-34.1629,-58.9648,Dialogos,Autoservicio
23-1-6203,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Campana,Ruta Nacional 9 Y Coronel Larrabure None,-34.1913,-58.9452,La Carmela,Autoservicio
23-1-6204,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Escobar,Av. Villanueva Esq. Ruta 9 None,-34.3951,-58.7402,Maschwitz,Autoservicio
23-1-6205,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Tigre,Ruta 197 Esq. Mozart None,-34.4566,-58.6297,Pacheco,Autoservicio
23-1-6206,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Vicente Lopez,Parana 3944,-34.5097,-58.5262,Panamericana,Autoservicio
23-1-6208,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Pilar,Ruta 8 Km. 50 None,-34.4529,-58.8876,Pilar,Autoservicio
23-1-6209,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Campana,Av. Rivadavia 975,-34.1793,-58.9629,Rivadavia,Autoservicio
23-1-6210,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,San Isidro,Av. Avelino Rolón 29,-34.4944,-58.5534,San Isidro,Autoservicio
23-1-6211,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,San Miguel,Av. Gaspar Campos 3188,-34.5514,-58.7238,San Miguel,Autoservicio
23-1-6212,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,San Isidro,Av. Avelino Rolon 603,-34.4974,-58.5574,Santa Rita,Autoservicio
23-1-6213,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Zarate,19 De Marzo Esq. Ituzaingo None,-34.0967,-59.0251,Zarate,Autoservicio
23-1-6214,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Av. Libertador 2589,-34.5791,-58.4086,Alvear,Autoservicio
23-1-6215,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Av. Mosconi 2500,-34.5835,-58.4996,America,Autoservicio
23-1-6216,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Av. Cabildo 695,-34.5702,-58.4459,Cabildo,Autoservicio
23-1-6217,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Av. Congreso 4801,-34.5678,-58.489,Congreso,Autoservicio
23-1-6218,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Av. Monroe 3078,-34.5622,-58.4683,Del Tejar,Autoservicio
23-1-6219,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Av. Gral. Paz 11200,-34.6459,-58.5309,Gral Paz Capital,Autoservicio
23-1-6220,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,San Martín 1521,-34.6062,-58.453,Luis Viale,Autoservicio
23-1-6221,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Las Heras 2499,-34.5859,-58.4009,Las Heras,Autoservicio
23-1-6222,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Av. Libertador 7112,-34.5472,-58.4589,Libertador,Autoservicio
23-1-6223,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Triunvirato 5878,-34.5638,-58.4986,Parque Sarmiento,Autoservicio
23-1-6224,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Gaona 2399,-34.6143,-58.4629,Trelles,Autoservicio
23-1-6225,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,J. B. Justo 8005,-34.6322,-58.5033,Villa Luro,Autoservicio
23-1-6226,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Av. La Plata 575,-34.6217,-58.4301,Alberdi,Autoservicio
23-1-6227,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Av. Jujuy 164,-34.611999999999995,-58.4078,Alsina,Autoservicio
23-1-6228,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Beiró 5501 5501,-34.6159,-58.5301,Amanecer,Autoservicio
23-1-6229,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Av. Rivadavia 3199,-34.6105,-58.4139,Anchorena,Autoservicio
23-1-6230,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Av.Cordoba 5653 5653,-34.5868,-58.4431,Bonpland,Autoservicio
23-1-6233,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Av. Cruz 1501,-34.651,-58.3723,Centenera,Autoservicio
23-1-6235,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Esteban Echeverria,Camino Cintura Esq. Olimpo S/N None,-34.7423,-58.4959,Echeverria,Autoservicio
23-1-6236,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Av. Rivadavia 8201,-34.633,-58.4815,Floresta,Autoservicio
23-1-6237,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Av. Garay 1302,-34.626999999999995,-58.3866,Garay,Autoservicio
23-1-6239,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Matanza,Av. Rojo Esq. Estanislao Del Campo None,-34.7488,-58.5832,Laferrere,Autoservicio
23-1-6243,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,General Pueyrredon,Av. J. B. Justo 6065,-37.9997,-57.5986,El Gaucho,Autoservicio
23-1-6245,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,General Pueyrredon,Av. Colon 5002 5002,-37.9913,-57.5765,Jara,Autoservicio
23-1-6247,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,General Pueyrredon,Moreno 3151,-37.9996,-57.5537,Moreno,Autoservicio
23-1-6253,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-X,Cordoba,Monseñor Pablo Cabrera 1807,-31.3895,-64.2053,Caraffa,Autoservicio
23-1-6255,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-X,Cordoba,Av. A Sabattini 4720,-31.439,-64.1302,El Arco,Autoservicio
23-1-6256,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-S,Rosario,Bvd. Avellaneda 1698,-32.951,-60.6844,Boulevard,Autoservicio
23-1-6257,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-S,Rosario,Av. Eva Perón 8159,-32.9285,-60.7402,Fisherton,Autoservicio
23-1-6260,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-S,Rosario,San Martín 1983,-32.9609,-60.6424,La Bandera,Autoservicio
23-1-6262,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-S,Rosario,Ovidio Lagos 781,-32.942,-60.6635,Ovidio Lagos,Autoservicio
23-1-6264,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-S,Rosario,Bvd.Oroño 6190,-33.0092,-60.6671,Rosario Sur,Autoservicio
23-1-6265,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-S,Capital,Ruta 168. Km. 476 None,-31.6414,-60.6591,Santa Fe,Autoservicio
23-1-6269,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-X,Villa Allende,Av. Goycochea 1235,-31.3003,-64.2899,Villa Allende,Autoservicio
23-1-6271,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,General San Martin,25 De Mayo Esq. Pedriel None,-34.578,-58.5316,25 de Mayo,Autoservicio
23-1-6275,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Vicente Lopez,Av. Libertador 299,-34.5315,-58.4706,El Club,Autoservicio
23-1-6276,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Av. Gral. Paz 525,-34.6448,-58.532,Gral Paz Provincia,Autoservicio
23-1-6277,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Berazategui,Ruta 36 Km. 34 None,-34.8405,-58.1901,Gutierrez,Autoservicio
23-1-6278,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Vicente Lopez,Av. Maipú 1055,-34.528,-58.4833,Maipu,Autoservicio
23-1-6279,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Quilmes,Av. Gral. Mitre 880,-34.725,-58.2535,Mitre,Autoservicio
23-1-6280,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Vicente Lopez,Av Del Libertador 2376,-34.5087,-58.4814,Olivos,Autoservicio
23-1-6283,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Quilmes,Presidente Perón 250,-34.7275,-58.2641,Quilmes,Autoservicio
23-1-6284,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-X,Cordoba,Alvearn 831,-31.4076,-64.1786,Guzman,Autoservicio
23-1-6285,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Florencio Varela,Av.San Martín 3188,-34.809,-58.2803,Florencio Varela,Autoservicio
23-1-6286,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-X,Cordoba,Bulnes 1108,-31.3998,-64.1757,Bulnes,Autoservicio
23-1-6287,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Emilio Castro 6512,-34.6508,-58.5148,Emilio Castro,Autoservicio
23-1-6288,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Pinamar,Av. Intermedanos 55,-37.1009,-56.8753,Intermedanos,Autoservicio
23-1-6291,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-C,Ciudad Autonoma de Buenos Aires,Av Los Incas 3550,-34.5751,-58.4652,Los Incas,Autoservicio
23-1-6292,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Zarate,Ruta Nac 193 Y Ruta Nac 12 None,-34.1257,-59.0249,Zarate Brazo Largo,Autoservicio
23-1-6293,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-B,Zarate,Ruta Nacional N9 None,-34.0638,-59.0725,Lima,Autoservicio
23-1-6294,23,1,Axion Energy,Pan American Energy LLC Argentina,AR-S,ARROYO SECO,Autopista Gral. P.E. Aramburu None,-33.0802,-60.3419,Arroyo Seco,Autoservicio
24-1-194,24,1,Simplicity,Farmacity S.A.,AR-B,"SAN ISIDRO ,PTDO. SAN ISIDRO",Belgrano 266,-34.470376,-58.51207900000001,SIBelgrano [Calle Belgrano 266/70],Supermercado
24-1-197,24,1,Simplicity,Farmacity S.A.,AR-B,MORON,Almirante G. Brown 623,-34.650367,-58.61765,MOBrown [Almirante G. Brown 623/27/33],Supermercado
